measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Bolivia,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Bolivia,Both,All Ages,All causes,Rate,2008,619.0477156584902,676.1116836023709,560.2137459120718
Deaths,Kiribati,Both,All Ages,All causes,Number,2008,949.9208943215486,1032.0030710329129,867.510453474623
Deaths,Kiribati,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Kiribati,Both,All Ages,All causes,Rate,2008,918.5858823033944,997.9604167162223,838.8939121941848
Deaths,Ecuador,Both,All Ages,All causes,Number,2010,79158.28427500173,82292.8934320463,75986.6452589546
Deaths,Ecuador,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Ecuador,Both,All Ages,All causes,Rate,2010,531.0406504432967,552.0694650631225,509.76341759926834
Deaths,Grenada,Both,All Ages,All causes,Number,2009,839.5724289692591,861.9442151086884,817.993318105254
Deaths,Grenada,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Grenada,Both,All Ages,All causes,Rate,2009,760.8665925778203,781.1411324536535,741.3104185213286
Deaths,Algeria,Both,All Ages,All causes,Number,2009,149905.69606484423,155481.77663930826,144272.69927163774
Deaths,Algeria,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Algeria,Both,All Ages,All causes,Rate,2009,419.1391718715574,434.7299990090342,403.38920590603306
Deaths,Australia,Both,All Ages,All causes,Number,2009,143063.19939105038,143991.8122405441,142274.341226468
Deaths,Australia,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Australia,Both,All Ages,All causes,Rate,2009,672.4175986857633,676.7822125418985,668.7098519347466
Deaths,Kiribati,Both,All Ages,All causes,Number,2011,984.6048486067576,1080.33979179421,895.3934846444412
Deaths,Kiribati,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Kiribati,Both,All Ages,All causes,Rate,2011,903.034586823471,990.8383031957623,821.2139992957296
Deaths,Equatorial Guinea,Both,All Ages,All causes,Number,2011,7238.947387037317,9216.474169998923,5530.043552944177
Deaths,Equatorial Guinea,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Equatorial Guinea,Both,All Ages,All causes,Rate,2011,671.4085916184107,854.823168524093,512.908653006568
Deaths,Eritrea,Both,All Ages,All causes,Number,2010,45386.93428027458,51758.62913400474,40198.53308739137
Deaths,Eritrea,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Eritrea,Both,All Ages,All causes,Rate,2010,874.3076341023826,997.0482761203252,774.3612763309735
Deaths,Saint Vincent and the Grenadines,Both,All Ages,All causes,Number,2010,829.1320914524836,846.1566422814714,812.103525798697
Deaths,Saint Vincent and the Grenadines,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Saint Vincent and the Grenadines,Both,All Ages,All causes,Rate,2010,739.2826284435869,754.4623022430625,724.0993748885327
Deaths,Peru,Both,All Ages,All causes,Number,2010,137167.8288025812,144446.15087165806,130270.34946968121
Deaths,Peru,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Peru,Both,All Ages,All causes,Rate,2010,473.649750672737,498.7822869491234,449.832290012916
Deaths,Burundi,Both,All Ages,All causes,Number,2010,81229.01539933274,87853.47898972766,74840.54352580426
Deaths,Burundi,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Burundi,Both,All Ages,All causes,Rate,2010,904.9533543433635,978.7549450358271,833.7808918598984
Deaths,Serbia,Both,All Ages,All causes,Number,2009,120332.37188289338,121101.78163712985,119557.33839345178
Deaths,Serbia,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Serbia,Both,All Ages,All causes,Rate,2009,1331.8197402801966,1340.3354462620694,1323.2417916827792
Deaths,Qatar,Both,All Ages,All causes,Number,2009,2528.0998987566422,2871.486911012243,2216.7753902084623
Deaths,Qatar,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Qatar,Both,All Ages,All causes,Rate,2009,166.39307721607585,188.99393316854255,145.902493352839
Deaths,Tonga,Both,All Ages,All causes,Number,2011,687.0770790119407,736.3826494100902,634.9551722769559
Deaths,Tonga,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Tonga,Both,All Ages,All causes,Rate,2011,647.6608582591477,694.1378679229591,598.5290797713111
Deaths,Bahrain,Both,All Ages,All causes,Number,2009,2395.0341940793405,2484.275412594871,2317.926725273931
Deaths,Bahrain,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Bahrain,Both,All Ages,All causes,Rate,2009,202.42694815330842,209.96956594066106,195.90986809295205
Deaths,Guinea-Bissau,Both,All Ages,All causes,Number,2009,16791.415561543075,18320.93721583886,15313.058872768253
Deaths,Guinea-Bissau,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Guinea-Bissau,Both,All Ages,All causes,Rate,2009,1094.0219174673155,1193.6758273421228,997.7015915587452
Deaths,Turkmenistan,Both,All Ages,All causes,Number,2009,30516.050106239436,31363.09678561955,29774.969689405505
Deaths,Turkmenistan,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Turkmenistan,Both,All Ages,All causes,Rate,2009,677.2429802186577,696.041494952071,660.7961757229587
Deaths,Guyana,Both,All Ages,All causes,Number,2009,5046.921132839433,5140.596202187778,4947.758300072188
Deaths,Guyana,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Guyana,Both,All Ages,All causes,Rate,2009,667.8781315519102,680.274507211969,654.7555394358883
Deaths,Czech Republic,Both,All Ages,All causes,Number,2010,106257.73824673695,107008.54563385567,105530.7029008809
Deaths,Czech Republic,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Czech Republic,Both,All Ages,All causes,Rate,2010,1014.849045913944,1022.0198757570678,1007.905258673014
Deaths,Tajikistan,Both,All Ages,All causes,Number,2009,40065.71456642139,41984.14132606811,38195.30206252516
Deaths,Tajikistan,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Tajikistan,Both,All Ages,All causes,Rate,2009,525.0395255967607,550.1794709759256,500.5287810775812
Deaths,Algeria,Both,All Ages,All causes,Number,2008,147974.9103721665,153875.48540852036,141540.73424905134
Deaths,Algeria,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Algeria,Both,All Ages,All causes,Rate,2008,419.6917899353896,436.4272141530967,401.44294702628986
Deaths,Montenegro,Both,All Ages,All causes,Number,2011,5891.714249825429,6115.465683481391,5660.310982160249
Deaths,Montenegro,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Montenegro,Both,All Ages,All causes,Rate,2011,933.0170412293801,968.4505147055764,896.371816601561
Deaths,Ethiopia,Both,All Ages,All causes,Number,2010,631388.0823198188,655079.8537583995,607903.9788426706
Deaths,Ethiopia,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Ethiopia,Both,All Ages,All causes,Rate,2010,731.9640160025137,759.4297294899816,704.73905060533
Deaths,Sierra Leone,Both,All Ages,All causes,Number,2010,77119.31865408599,83194.19039517856,71589.47389492152
Deaths,Sierra Leone,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Sierra Leone,Both,All Ages,All causes,Rate,2010,1214.8220122173777,1310.5164249958234,1127.7131365838927
Deaths,Timor-Leste,Both,All Ages,All causes,Number,2010,6207.428940331999,6643.480220806101,5771.340327494558
Deaths,Timor-Leste,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Timor-Leste,Both,All Ages,All causes,Rate,2010,559.4902524033702,598.7925856750596,520.1845542774704
Deaths,Chile,Both,All Ages,All causes,Number,2008,88040.52310370965,88581.47893530694,87507.33781906163
Deaths,Chile,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Chile,Both,All Ages,All causes,Rate,2008,536.5082580284054,539.8047771840075,533.2590916424234
Deaths,Iran,Both,All Ages,All causes,Number,2007,328530.8750997872,331432.65768257587,325847.9624170009
Deaths,Iran,Both,All Ages,All causes,Percent,2007,1.0,1.0,1.0
Deaths,Iran,Both,All Ages,All causes,Rate,2007,444.9636861906917,448.89387349552,441.329937257055
Deaths,Argentina,Both,All Ages,All causes,Number,2008,300204.9725706853,301219.7224716537,299217.1025351483
Deaths,Argentina,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Argentina,Both,All Ages,All causes,Rate,2008,746.9336194609751,749.4583971483247,744.475720996195
Deaths,Guam,Both,All Ages,All causes,Number,2010,1037.1329144114932,1070.0052776475527,1005.7313551651844
Deaths,Guam,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Guam,Both,All Ages,All causes,Rate,2010,632.6350309963519,652.6866639604526,613.4805657093299
Deaths,Malta,Both,All Ages,All causes,Number,2007,3256.1205831118405,3316.960568407813,3188.6026515729764
Deaths,Malta,Both,All Ages,All causes,Percent,2007,1.0,1.0,1.0
Deaths,Malta,Both,All Ages,All causes,Rate,2007,782.0588425809818,796.6714612689976,765.8423069690598
Deaths,Botswana,Both,All Ages,All causes,Number,2009,20652.788840961763,23435.847322464884,18423.132400184957
Deaths,Botswana,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Botswana,Both,All Ages,All causes,Rate,2009,1046.8286986090043,1187.8936904016095,933.8140172399551
Deaths,Cambodia,Both,All Ages,All causes,Number,2011,96704.44008164093,103478.36632524565,90720.32361632738
Deaths,Cambodia,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Cambodia,Both,All Ages,All causes,Rate,2011,654.4419830436431,700.2841565789374,613.9448037722707
Deaths,France,Both,All Ages,All causes,Number,2011,548809.7278447985,550743.3418062734,546885.8314607944
Deaths,France,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,France,Both,All Ages,All causes,Rate,2011,857.346125382831,860.3668015001575,854.3406299865651
Deaths,Vietnam,Both,All Ages,All causes,Number,2008,515261.7632733588,552229.7011208177,482034.2072129752
Deaths,Vietnam,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Vietnam,Both,All Ages,All causes,Rate,2008,586.3327680098748,628.3997616637739,548.5220738971963
Deaths,Mongolia,Both,All Ages,All causes,Number,2007,19265.26076298529,19852.503089066275,18713.66348569884
Deaths,Mongolia,Both,All Ages,All causes,Percent,2007,1.0,1.0,1.0
Deaths,Mongolia,Both,All Ages,All causes,Rate,2007,720.3780507168888,742.3365638854963,699.7523983428596
Deaths,Trinidad and Tobago,Both,All Ages,All causes,Number,2008,10279.734328967026,10432.637313779656,10131.101667752386
Deaths,Trinidad and Tobago,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Trinidad and Tobago,Both,All Ages,All causes,Rate,2008,767.0805563716457,778.4902779566128,755.9894891503592
Deaths,Kuwait,Both,All Ages,All causes,Number,2011,6033.332914680856,6099.312487612661,5969.5890073866985
Deaths,Kuwait,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Kuwait,Both,All Ages,All causes,Rate,2011,190.09648401953294,192.1753490529753,188.08805968332553
Deaths,Colombia,Both,All Ages,All causes,Number,2011,203332.44815405968,205932.87492764377,200886.15553317493
Deaths,Colombia,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Colombia,Both,All Ages,All causes,Rate,2011,432.39311091497035,437.92300362291974,427.1909895312193
Deaths,Ecuador,Both,All Ages,All causes,Number,2011,80414.4235009466,83700.22008533144,77358.15500965148
Deaths,Ecuador,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Ecuador,Both,All Ages,All causes,Rate,2011,529.7874158736803,551.434946325818,509.6520655754802
Deaths,Samoa,Both,All Ages,All causes,Number,2010,1007.3867151050592,1079.3668914881182,922.4063965860934
Deaths,Samoa,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Samoa,Both,All Ages,All causes,Rate,2010,524.4510078931922,561.9242795637327,480.2097914565549
Deaths,Central African Republic,Both,All Ages,All causes,Number,2008,71284.42425306937,79752.29075177273,63750.42849791132
Deaths,Central African Republic,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Central African Republic,Both,All Ages,All causes,Rate,2008,1691.4365433105506,1892.3620468810639,1512.6699211354105
Deaths,Papua New Guinea,Both,All Ages,All causes,Number,2011,77592.59389862827,87887.45165223582,68474.63729990314
Deaths,Papua New Guinea,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Papua New Guinea,Both,All Ages,All causes,Rate,2011,998.439788566686,1130.911137730044,881.112474177826
Deaths,Malta,Both,All Ages,All causes,Number,2009,3283.8816334267212,3350.774538577653,3216.9691478939226
Deaths,Malta,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Malta,Both,All Ages,All causes,Rate,2009,781.0646166741585,796.9749591140628,765.1496170799569
Deaths,Dominica,Both,All Ages,All causes,Number,2009,587.7271125724924,602.7127438399123,572.3574165704443
Deaths,Dominica,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Dominica,Both,All Ages,All causes,Rate,2009,843.3620930421463,864.8658029797909,821.3072674055109
Deaths,South Africa,Both,All Ages,All causes,Number,2010,675540.9731553961,709172.3517533359,646880.6305472003
Deaths,South Africa,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,South Africa,Both,All Ages,All causes,Rate,2010,1328.1945762485548,1394.3179002519835,1271.8449052170183
Deaths,Brunei,Both,All Ages,All causes,Number,2010,1465.4790783974004,1523.608939978363,1412.5926262214668
Deaths,Brunei,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Brunei,Both,All Ages,All causes,Rate,2010,371.4346330590237,386.16800191046315,358.0302383819987
Deaths,Suriname,Both,All Ages,All causes,Number,2009,3536.7694509366715,3700.0899141990494,3376.080193371969
Deaths,Suriname,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Suriname,Both,All Ages,All causes,Rate,2009,664.3758079301882,695.0552644898279,634.1906186490548
Deaths,Spain,Both,All Ages,All causes,Number,2009,386925.86734082486,388506.5411331922,385428.9867307154
Deaths,Spain,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Spain,Both,All Ages,All causes,Rate,2009,829.6353043657873,833.0245396005522,826.4257360598416
Deaths,Finland,Both,All Ages,All causes,Number,2009,49970.37617629326,50495.32189721673,49465.62425413804
Deaths,Finland,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Finland,Both,All Ages,All causes,Rate,2009,934.0505476709966,943.862878008401,924.6156815482416
Deaths,Senegal,Both,All Ages,All causes,Number,2010,87243.5636744935,93447.9933705125,81280.74526246221
Deaths,Senegal,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Senegal,Both,All Ages,All causes,Rate,2010,694.8076852040043,744.2197593277301,647.3198031911511
Deaths,Colombia,Both,All Ages,All causes,Number,2010,207868.40705923428,210506.4607564904,205486.00485002281
Deaths,Colombia,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Colombia,Both,All Ages,All causes,Rate,2010,448.02699325741423,453.7128946541397,442.8921076169102
Deaths,Congo,Both,All Ages,All causes,Number,2008,38417.58403219865,41786.638649480294,35103.21030109181
Deaths,Congo,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Congo,Both,All Ages,All causes,Rate,2008,969.0513134994042,1054.0328885873053,885.4490178718319
Deaths,Guinea,Both,All Ages,All causes,Number,2009,117913.14612275576,127282.96222601231,109273.5875866984
Deaths,Guinea,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Guinea,Both,All Ages,All causes,Rate,2009,1210.50124298698,1306.6921632745575,1121.8071771372868
Deaths,Serbia,Both,All Ages,All causes,Number,2011,122989.96425091909,123824.23362121404,122218.09502739763
Deaths,Serbia,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Serbia,Both,All Ages,All causes,Rate,2011,1368.5107737249543,1377.7936987862824,1359.9221758281255
Deaths,China,Both,All Ages,All causes,Number,2010,8976444.313577913,9112926.845083982,8835611.603035778
Deaths,China,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,China,Both,All Ages,All causes,Rate,2010,656.5497701586046,666.5322945926314,646.2490675076239
Deaths,South Sudan,Both,All Ages,All causes,Number,2010,96048.04752103254,114390.11396471241,79542.01471335116
Deaths,South Sudan,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,South Sudan,Both,All Ages,All causes,Rate,2010,1011.3287812977741,1204.4598254130376,837.530078728645
Deaths,Swaziland,Both,All Ages,All causes,Number,2010,17715.341220905244,20256.71259234146,15569.303733103432
Deaths,Swaziland,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Swaziland,Both,All Ages,All causes,Rate,2010,1658.69174508682,1896.640970136285,1457.75772855977
Deaths,Libya,Both,All Ages,All causes,Number,2010,27476.15610116306,29344.495231522527,25664.712874909113
Deaths,Libya,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Libya,Both,All Ages,All causes,Rate,2010,443.98200526842527,474.1721436038006,414.7112370772344
Deaths,Ireland,Both,All Ages,All causes,Number,2010,27514.1607682928,27844.056050187533,27201.274722920243
Deaths,Ireland,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Ireland,Both,All Ages,All causes,Rate,2010,598.7244329537219,605.903149660726,591.9158473067743
Deaths,Iran,Both,All Ages,All causes,Number,2009,345478.95716440375,348159.07368068764,342962.6422123815
Deaths,Iran,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Iran,Both,All Ages,All causes,Rate,2009,455.9189707278841,459.45584595051434,452.59825987368515
Deaths,Burkina Faso,Both,All Ages,All causes,Number,2011,178791.45314121083,196574.56386333914,163093.92895502874
Deaths,Burkina Faso,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Burkina Faso,Both,All Ages,All causes,Rate,2011,1026.292847454187,1128.3708775778741,936.1864329026276
Deaths,Costa Rica,Both,All Ages,All causes,Number,2010,18600.91985280641,18803.94501646518,18400.171618929806
Deaths,Costa Rica,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Costa Rica,Both,All Ages,All causes,Rate,2010,422.84521995782944,427.46048741038607,418.28171278821566
Deaths,New Zealand,Both,All Ages,All causes,Number,2008,29097.125079653022,29426.512484203427,28804.16483110086
Deaths,New Zealand,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,New Zealand,Both,All Ages,All causes,Rate,2008,694.1736138961526,702.031848837327,687.1844259984259
Deaths,Singapore,Both,All Ages,All causes,Number,2010,16717.628956887875,16958.41910921247,16495.194472017807
Deaths,Singapore,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Singapore,Both,All Ages,All causes,Rate,2010,332.96428221955074,337.76008911543624,328.5340643467513
Deaths,Portugal,Both,All Ages,All causes,Number,2009,105770.38933630423,106583.0089529383,105004.65433654422
Deaths,Portugal,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Portugal,Both,All Ages,All causes,Rate,2009,982.1741079067974,989.7200189320217,975.0635631219897
Deaths,Federated States of Micronesia,Both,All Ages,All causes,Number,2011,697.2400299088351,769.4583521876607,627.825862981359
Deaths,Federated States of Micronesia,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Federated States of Micronesia,Both,All Ages,All causes,Rate,2011,663.4540174667239,732.17287179994,597.4034381229617
Deaths,Japan,Both,All Ages,All causes,Number,2009,1168975.4363849917,1171045.349244525,1167024.3326654027
Deaths,Japan,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Japan,Both,All Ages,All causes,Rate,2009,899.3015426566019,900.893942094437,897.8005439783611
Deaths,Greenland,Both,All Ages,All causes,Number,2011,421.03231538227686,432.22800631617014,410.7772290410447
Deaths,Greenland,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Greenland,Both,All Ages,All causes,Rate,2011,741.0969900273458,760.8035364116819,723.0460867064052
Deaths,Turkey,Both,All Ages,All causes,Number,2010,359920.99660726124,373624.8825642622,346400.35529665754
Deaths,Turkey,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Turkey,Both,All Ages,All causes,Rate,2010,484.43209834841224,502.87670783842583,466.2341251741521
Deaths,Solomon Islands,Both,All Ages,All causes,Number,2011,3816.1832308913445,4192.740755052128,3460.2880669142837
Deaths,Solomon Islands,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Solomon Islands,Both,All Ages,All causes,Rate,2011,676.5955204037699,743.3578110503884,613.4965916806848
Deaths,Ecuador,Both,All Ages,All causes,Number,2009,77379.15112249821,80406.71047608356,74421.49501925497
Deaths,Ecuador,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Ecuador,Both,All Ages,All causes,Rate,2009,528.6794006499473,549.3646658831086,508.47173704407743
Deaths,Chile,Both,All Ages,All causes,Number,2009,93006.47150597196,93532.98336622858,92447.2280704104
Deaths,Chile,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Chile,Both,All Ages,All causes,Rate,2009,560.7231208109894,563.8973878124864,557.3515196804055
Deaths,Kiribati,Both,All Ages,All causes,Number,2009,963.7751572503389,1050.137305682647,880.1251503867784
Deaths,Kiribati,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Kiribati,Both,All Ages,All causes,Rate,2009,914.2949803291717,996.2232996141138,834.9395613764196
Deaths,Grenada,Both,All Ages,All causes,Number,2008,791.0391378850275,810.901792148211,770.5281491834363
Deaths,Grenada,Both,All Ages,All causes,Percent,2008,1.0,1.0,1.0
Deaths,Grenada,Both,All Ages,All causes,Rate,2008,717.7588789873136,735.7814973065211,699.1479866151162
Deaths,Benin,Both,All Ages,All causes,Number,2010,80203.36155183597,87155.15981679657,73032.1986952995
Deaths,Benin,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Benin,Both,All Ages,All causes,Rate,2010,859.3052592348638,933.7873843557625,782.4728442559884
Deaths,Georgia,Both,All Ages,All causes,Number,2009,49029.80006685103,49395.299337614866,48643.77342328876
Deaths,Georgia,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Georgia,Both,All Ages,All causes,Rate,2009,1219.1282714733966,1228.2164279330077,1209.5297009292142
Deaths,Spain,Both,All Ages,All causes,Number,2010,385765.61262586864,387425.76972995204,384155.25338314916
Deaths,Spain,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Spain,Both,All Ages,All causes,Rate,2010,821.112768124262,824.6464584031237,817.6850739696092
Deaths,Poland,Both,All Ages,All causes,Number,2010,375095.3022333832,376356.9622681512,373765.4207509769
Deaths,Poland,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Poland,Both,All Ages,All causes,Rate,2010,975.8109136087309,979.0931238200017,972.3512252132433
Deaths,Gabon,Both,All Ages,All causes,Number,2010,12699.017286788005,13828.313881978325,11578.510528057117
Deaths,Gabon,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Gabon,Both,All Ages,All causes,Rate,2010,846.5637423376799,921.8468552150964,771.8665926635255
Deaths,Congo,Both,All Ages,All causes,Number,2009,37945.27036638028,41495.24120009714,34668.426754452776
Deaths,Congo,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Congo,Both,All Ages,All causes,Rate,2009,931.2827827629637,1018.4089696323667,850.8598998020713
Deaths,Finland,Both,All Ages,All causes,Number,2011,50734.202256105,51248.12725327484,50207.60595372454
Deaths,Finland,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Finland,Both,All Ages,All causes,Rate,2011,939.3502547279749,948.8656418935324,929.6002567230217
Deaths,Namibia,Both,All Ages,All causes,Number,2009,22567.316953673577,25214.563023644827,20312.170445314452
Deaths,Namibia,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Namibia,Both,All Ages,All causes,Rate,2009,1080.1852142506636,1206.8957163956982,972.2425678430676
Deaths,Philippines,Both,All Ages,All causes,Number,2011,597432.7823252084,628507.1956828878,570222.042244463
Deaths,Philippines,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Philippines,Both,All Ages,All causes,Rate,2011,614.9367019924772,646.9215508856879,586.9287264359573
Deaths,Costa Rica,Both,All Ages,All causes,Number,2011,18650.947370470552,18854.21436422956,18433.19718873263
Deaths,Costa Rica,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Costa Rica,Both,All Ages,All causes,Rate,2011,420.3951428489977,424.9768112854817,415.4870211896102
Deaths,Slovenia,Both,All Ages,All causes,Number,2011,18506.69612864513,18806.62529285325,18224.507974864988
Deaths,Slovenia,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Slovenia,Both,All Ages,All causes,Rate,2011,905.4581111921941,920.1324373186698,891.6517812591538
Deaths,Austria,Both,All Ages,All causes,Number,2011,77868.00971564883,78572.17675297221,77188.96182762977
Deaths,Austria,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Austria,Both,All Ages,All causes,Rate,2011,927.107939841226,935.4918558249641,919.0230961318017
Deaths,Barbados,Both,All Ages,All causes,Number,2010,2371.6317279005784,2412.062532305378,2333.1636339171564
Deaths,Barbados,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Barbados,Both,All Ages,All causes,Rate,2010,841.9057476572905,856.2582823322002,828.2499557208537
Deaths,China,Both,All Ages,All causes,Number,2011,9159059.68553916,9313768.485522542,8994479.902929246
Deaths,China,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,China,Both,All Ages,All causes,Rate,2011,667.2100288449988,678.480100931379,655.220885278674
Deaths,Libya,Both,All Ages,All causes,Number,2011,75748.07424215387,77852.33543555545,73783.58392884173
Deaths,Libya,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Libya,Both,All Ages,All causes,Rate,2011,1207.890438027157,1241.4453105443902,1176.5643734534099
Deaths,Comoros,Both,All Ages,All causes,Number,2009,4499.2883048483145,4908.802901902291,4121.880145321211
Deaths,Comoros,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Comoros,Both,All Ages,All causes,Rate,2009,703.0082096680221,766.9943568543703,644.0386534701345
Deaths,Nicaragua,Both,All Ages,All causes,Number,2010,20610.230555199974,21353.064883373576,19929.041015633793
Deaths,Nicaragua,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Nicaragua,Both,All Ages,All causes,Rate,2010,356.4956612529602,369.3444847687568,344.71310915118477
Deaths,Dominican Republic,Both,All Ages,All causes,Number,2010,53791.01403613448,57127.99282579248,50472.470433500945
Deaths,Dominican Republic,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Dominican Republic,Both,All Ages,All causes,Rate,2010,551.561446806487,585.7781070083182,517.5338170330573
Deaths,Belgium,Both,All Ages,All causes,Number,2011,106031.45681879472,106875.99140098604,105186.04303658479
Deaths,Belgium,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Belgium,Both,All Ages,All causes,Rate,2011,968.8801475516045,976.597223362459,961.1550379037241
Deaths,Togo,Both,All Ages,All causes,Number,2009,57649.70061782605,63237.20246607964,52549.979815482366
Deaths,Togo,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
